model_key,model_name,group_type,group_value,bleu,chrfpp,ter,n,exact_match_rate,normalized_exact_match_rate,empty_output_rate,source_copy_rate,prompt_leakage_rate,extra_explanation_rate,avg_token_f1,avg_rouge_l_f1,avg_edit_similarity,avg_length_ratio,avg_abs_length_ratio_error,avg_repetition_rate,avg_sentence_chrfpp,avg_sentence_bleu,avg_latency_seconds,bertscore_f1,comet
opus_mt_tc_big,OPUS-MT tc-big,domain,seat_and_cabin_location,35.06485561394739,56.666455551185955,50.308641975308646,45,0.08888888888888889,0.08888888888888889,0.0,0.0,0.0,0.0,0.6254303100136096,0.6045495611328607,0.7496285480008541,0.9753388586721919,0.10806983140316473,0.0031746031746031746,57.13999830612398,35.79719176568615,0.11915802447333292,0.8859070380528767,0.8593899793095059
nllb_200_distilled_600m,NLLB-200 distilled 600M,domain,seat_and_cabin_location,24.946552215745534,49.153418646869525,60.49382716049383,45,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.5523607952133549,0.5342390618742302,0.7024793778369,0.99848959682293,0.13631078797745463,0.0,50.059334593911416,26.943170305378356,0.19027380287333323,0.8643767555554708,0.8281862437725067
m2m100_418m,M2M100 418M,domain,seat_and_cabin_location,24.88811594450243,44.94486476557139,63.27160493827161,45,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.5074032433883469,0.48544413495865013,0.6575199268182982,0.9673793490460157,0.15306317139650474,0.0031746031746031746,44.89944508337242,25.564322014471358,0.2050998638499989,0.8523217942979601,0.7934038559595744
mbart50_mmt,mBART-50 many-to-many,domain,seat_and_cabin_location,19.670040838981656,40.78318024869226,69.1358024691358,45,0.0,0.0,0.0,0.0,0.0,0.0,0.444640243078705,0.4292471820334701,0.6350837221519244,0.9910021460021461,0.13782100615433948,0.0049382716049382715,40.861666596340974,20.670421216083064,0.25963548020666777,0.8364607400364346,0.7670278065734439
base_llama,Base Llama 3.2 1B,domain,seat_and_cabin_location,4.5650657610387615,14.174352170296572,122.53086419753086,45,0.0,0.0,0.0,0.3111111111111111,0.08888888888888889,0.044444444444444446,0.08546345574478567,0.08175975204108196,0.2858174373589526,1.2628160111493445,0.6938682922016256,0.007407407407407407,13.695970491489112,6.574828961413152,0.4714499434833321,0.6733941674232483,0.5556422717041439
fine_tuned_llama,Fine-tuned Llama 3.2 1B,domain,toilet_and_lavatory,59.163750442669844,73.6228752093075,30.952380952380953,30,0.23333333333333334,0.26666666666666666,0.0,0.0,0.0,0.0,0.7876956354046137,0.7760794737884521,0.8507617814596521,0.9928978428978429,0.14043549043549042,0.0047619047619047615,74.20887372540895,56.786830844452446,0.5222846740800009,0.9367806216080984,0.9066883563995362
opus_mt_tc_big,OPUS-MT tc-big,domain,toilet_and_lavatory,41.33164852342297,60.522184711722204,39.04761904761905,30,0.1,0.1,0.0,0.0,0.0,0.0,0.7037249715655289,0.6891050885245933,0.7909250166809235,1.0004415954415955,0.0945156695156695,0.005555555555555555,62.39970461341751,40.83798208595496,0.11915802447333285,0.902024898926417,0.8939639687538147
nllb_200_distilled_600m,NLLB-200 distilled 600M,domain,toilet_and_lavatory,36.81864484911192,57.26241703677052,43.333333333333336,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.6345259759733445,0.6152311041784725,0.7687386147327706,0.9849430199430198,0.0830911680911681,0.005555555555555555,58.132575172398816,37.20366619460697,0.19027380287333326,0.8983401596546173,0.8804395258426666
m2m100_418m,M2M100 418M,domain,toilet_and_lavatory,38.4252196118098,56.15683142608149,43.80952380952381,30,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.6109316258789942,0.6035242184715869,0.7285500781691143,0.9871031746031745,0.12024725274725272,0.0,55.63861698947396,37.00828995538552,0.20509986384999898,0.8835757752259572,0.8514268696308136
mbart50_mmt,mBART-50 many-to-many,domain,toilet_and_lavatory,20.589024707438853,40.26293896121654,62.857142857142854,30,0.0,0.0,0.0,0.0,0.0,0.0,0.4087941882678725,0.40403228350596776,0.602675091359933,0.9797222222222222,0.16608974358974354,0.0,39.595022464362906,21.453143245184304,0.2596354802066677,0.8291890978813171,0.7140913724899292
base_llama,Base Llama 3.2 1B,domain,toilet_and_lavatory,7.730566530722268,19.265847666580875,112.38095238095238,30,0.0,0.0,0.0,0.13333333333333333,0.3,0.1,0.15322222163950525,0.14627034998175123,0.3358802227610147,1.2653398453398452,0.5154008954008954,0.004166666666666667,18.394496383122146,8.364927552990105,0.4714499434833321,0.702788519859314,0.5756355067094167
fine_tuned_llama,Fine-tuned Llama 3.2 1B,tone,formal,48.949763524101265,65.88836614257254,40.0,18,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.6860375545494672,0.6781010466129593,0.7930846910208885,0.9979697771364437,0.07139049222382556,0.007936507936507936,66.91180734967188,48.36183181096493,0.5222846740800008,0.9048764771885343,0.9059665434890323
opus_mt_tc_big,OPUS-MT tc-big,tone,formal,32.9506484432735,58.28036460940205,44.285714285714285,18,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.6405115841816609,0.6405115841816609,0.7790520279643637,0.9492985409652077,0.08942199775533108,0.009259259259259259,59.90645625685267,35.77396607622711,0.11915802447333286,0.8993488583299849,0.896600196758906
nllb_200_distilled_600m,NLLB-200 distilled 600M,tone,formal,29.233836001248612,55.77996896401104,50.71428571428571,18,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.5758214085826595,0.5659399856577583,0.7656998368509689,0.9287397787397786,0.12311207311207312,0.009259259259259259,55.88004372075536,30.06300961303143,0.19027380287333318,0.8835341665479872,0.8775284654564328
m2m100_418m,M2M100 418M,tone,formal,28.80661887875266,52.34310561121246,52.85714285714286,18,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.5386863785986592,0.5386863785986592,0.7289606350163933,0.9281084656084655,0.15135281385281385,0.0,50.84061305973998,25.226197155951645,0.20509986384999893,0.8710676001177894,0.8315471973684099
mbart50_mmt,mBART-50 many-to-many,tone,formal,24.13560399155624,44.444500894206755,64.28571428571429,18,0.0,0.0,0.0,0.0,0.0,0.0,0.43229334406870645,0.42534889962426203,0.6836680364735849,0.9819244027577361,0.14012946929613596,0.0,45.05806106114876,23.269182135387616,0.2596354802066677,0.8503979179594252,0.8169949783219231
base_llama,Base Llama 3.2 1B,tone,formal,9.43023984112613,19.187254699503008,99.28571428571429,18,0.0,0.0,0.0,0.2777777777777778,0.3888888888888889,0.0,0.10098039215686275,0.09480755265068991,0.3208335249578406,0.9399430816097484,0.3410092993426327,0.0,17.93850240060664,9.644568011689753,0.471449943483332,0.6992098324828677,0.5816788905196719
fine_tuned_llama,Fine-tuned Llama 3.2 1B,tone,neutral,52.03301341325641,68.33025072708904,35.625,99,0.29292929292929293,0.30303030303030304,0.0,0.0,0.0,0.0,0.7474057982541744,0.7359347315246407,0.8353586814982532,1.013160857100251,0.08648640921368195,0.0,70.62493673891679,52.73842488215566,0.5222846740800006,0.928532245785299,0.9121614953484198
opus_mt_tc_big,OPUS-MT tc-big,tone,neutral,41.197475288938946,60.518663497685885,41.71875,99,0.20202020202020202,0.20202020202020202,0.0,0.0,0.0,0.0,0.6742001364285454,0.6636315627020768,0.7894523387813077,0.9756208157723308,0.060510337025488546,0.0,62.4671923768416,43.95948070750017,0.11915802447333285,0.9130480692844198,0.8842554351296088
nllb_200_distilled_600m,NLLB-200 distilled 600M,tone,neutral,36.35385384141264,54.74715109602196,47.34375,99,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.6009817554368596,0.5909982204533247,0.7433647736494281,0.9727447916841857,0.08979474509777541,0.0,55.367327141477766,36.82861603394195,0.19027380287333318,0.8899443709489071,0.85700254067026
m2m100_418m,M2M100 418M,tone,neutral,28.065036921735075,48.746324122987836,55.3125,99,0.0707070707070707,0.08080808080808081,0.0,0.0,0.0,0.0,0.5372332644732576,0.5254357845385228,0.6912813251538443,0.9744308160974826,0.11995824041278585,0.0,48.227541927000516,29.132133051436718,0.20509986384999893,0.8708587740406846,0.8309900923208757
mbart50_mmt,mBART-50 many-to-many,tone,neutral,25.471139384570694,45.97798151372028,59.84374999999999,99,0.050505050505050504,0.06060606060606061,0.0,0.0,0.0,0.0,0.5053661319964139,0.48331455140418383,0.6488557774494238,1.0157425907425905,0.12122229622229622,0.0011223344556677889,44.98252380032324,25.714224730050745,0.25963548020666766,0.8596067729622426,0.7858868313558174
base_llama,Base Llama 3.2 1B,tone,neutral,3.714843781107815,14.477674972764074,126.71874999999999,99,0.0,0.0,0.0,0.2828282828282828,0.04040404040404041,0.0707070707070707,0.10768403569274905,0.09861308796633915,0.2774149740721904,1.3070883942096063,0.5987477449598663,0.013383838383838383,14.051718534380742,6.777038071735307,0.47144994348333197,0.6934907635052999,0.5902694126572272
fine_tuned_llama,Fine-tuned Llama 3.2 1B,tone,polite,50.719682110813146,67.79336240087201,37.52577319587629,130,0.15384615384615385,0.18461538461538463,0.0,0.0,0.0,0.0,0.721453320224508,0.7047117244975689,0.8108974518017885,0.9956311530349992,0.09429225688841074,0.0,68.06770139128858,48.34457699934979,0.5222846740800007,0.9161920093573057,0.8969776809215546
opus_mt_tc_big,OPUS-MT tc-big,tone,polite,40.157439763915114,60.90257117066692,42.371134020618555,130,0.1076923076923077,0.1076923076923077,0.0,0.0,0.0,0.0,0.6722561716033556,0.6525272808360033,0.7880877414756329,0.9798009255701563,0.10133473364242596,0.001098901098901099,62.10871212349202,39.646177835801396,0.11915802447333289,0.9041412000472729,0.8905657589435577
nllb_200_distilled_600m,NLLB-200 distilled 600M,tone,polite,34.44886527338378,56.46558973515759,47.83505154639175,130,0.08461538461538462,0.08461538461538462,0.0,0.0,0.0,0.0,0.6224309128766702,0.6080265352030618,0.7643724095768052,0.9867660224390993,0.10637229223767684,0.0,57.50564454176631,34.47426249871007,0.19027380287333323,0.8931332262662741,0.8758501178943194
m2m100_418m,M2M100 418M,tone,polite,30.28790845074477,52.2007820357286,51.958762886597945,130,0.06153846153846154,0.06153846153846154,0.0,0.0,0.0,0.0,0.5823465837197248,0.5699027585087854,0.7168642452377763,0.9556348032309571,0.12949301766609458,0.0026373626373626374,52.59596954378093,31.251892629358853,0.20509986384999898,0.8803166692073529,0.8422260628296778
mbart50_mmt,mBART-50 many-to-many,tone,polite,25.38267639829779,46.04955571134209,60.103092783505154,130,0.03076923076923077,0.03076923076923077,0.0,0.0,0.0,0.0,0.4956073098949331,0.48769105947868274,0.680986514399455,0.9972151673113212,0.13647814792045562,0.002136752136752137,46.856926000082964,25.320043799329394,0.25963548020666766,0.856678778391618,0.7966625520816216
base_llama,Base Llama 3.2 1B,tone,polite,3.385887553404553,15.045866782400397,110.41237113402063,130,0.0,0.007692307692307693,0.0,0.18461538461538463,0.24615384615384617,0.05384615384615385,0.1135406406844068,0.10745100382553917,0.3190591246304593,1.0437928204274358,0.4632828816482663,0.003155818540433925,14.827181315447255,5.381956521060028,0.4714499434833321,0.6767807657902057,0.5620684300477689
fine_tuned_llama,Fine-tuned Llama 3.2 1B,tone,reassuring,43.72608290529687,70.05151186603817,39.58333333333333,27,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.7270784427131176,0.7164964321311069,0.8250640004246171,1.0266674683341348,0.10283122227566673,0.0,69.87045457883515,43.251424840915426,0.5222846740800008,0.9204658468564352,0.9182874935644644
nllb_200_distilled_600m,NLLB-200 distilled 600M,tone,reassuring,46.80589923561943,67.80179306659784,36.97916666666667,27,0.14814814814814814,0.14814814814814814,0.0,0.0,0.0,0.0,0.747148016592461,0.72163361330028,0.8280526314130071,0.9725589225589225,0.08123296456629789,0.0,67.29654684420662,46.39036110073252,0.19027380287333326,0.9235358613508718,0.9144355787171258
opus_mt_tc_big,OPUS-MT tc-big,tone,reassuring,48.727677238896106,67.43513237541411,36.97916666666667,27,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.7405450354280764,0.7187343358395991,0.8142296007738368,0.9756930312485866,0.08015646904535793,0.0,66.77772728234831,45.48960776800298,0.11915802447333286,0.9128329378587229,0.8973501302577831
m2m100_418m,M2M100 418M,tone,reassuring,31.65055575215557,57.05501804763363,49.47916666666667,27,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.6232382328013564,0.5824974920606155,0.7434277115509735,0.9572422433533545,0.11321631043853264,0.0,55.97183348649816,32.04770656207928,0.20509986384999898,0.890558695351636,0.8842391217196429
mbart50_mmt,mBART-50 many-to-many,tone,reassuring,30.15315880253165,55.06386730839816,51.5625,27,0.0,0.0,0.0,0.0,0.0,0.0,0.5822050524640973,0.5610921521241439,0.7238576326288426,1.011482139259917,0.07306171195060084,0.0,54.08122405069053,30.077998264214997,0.2596354802066677,0.8707361022631327,0.8136921238016199
base_llama,Base Llama 3.2 1B,tone,reassuring,5.003732013039277,16.00420789941894,120.83333333333333,27,0.0,0.0,0.0,0.3333333333333333,0.07407407407407407,0.037037037037037035,0.09643379019024013,0.08220751938502195,0.2986805876694124,1.2825942575942575,0.5694072388516833,0.0,15.483809533487886,7.2570317836766325,0.4714499434833321,0.6854371494717069,0.6025594219013497
fine_tuned_llama,Fine-tuned Llama 3.2 1B,tone,urgent,54.39853673857127,71.49063654119074,38.21989528795812,26,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.7426657328989817,0.7341187243519731,0.8285406823397027,1.1236545505776276,0.15643843336151028,0.0,71.72555692908844,54.497681904336346,0.5222846740800008,0.9169152952157534,0.9006331769319681
opus_mt_tc_big,OPUS-MT tc-big,tone,urgent,36.1250041947448,60.291853889874666,46.596858638743456,26,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.6669111807476272,0.6469796952290973,0.7963100976643218,0.9924603174603175,0.12335164835164836,0.0,62.74804017624888,39.992050685193924,0.11915802447333286,0.9037749148332156,0.9084417201005496
nllb_200_distilled_600m,NLLB-200 distilled 600M,tone,urgent,42.103025537298215,60.020481607529334,45.54973821989529,26,0.19230769230769232,0.19230769230769232,0.0,0.0,0.0,0.0,0.6376716895340377,0.6177402040155078,0.7751914281453979,1.013387573964497,0.09558678500986194,0.0,61.91813535524648,43.80460712052354,0.19027380287333323,0.9015895105325259,0.8832109501728644
m2m100_418m,M2M100 418M,tone,urgent,30.19070119628635,51.21345875124806,53.92670157068062,26,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.5623880071927226,0.5474210736737529,0.7145592798359465,1.008963792617639,0.13419860054475438,0.0,51.35955909474578,29.22372617386511,0.20509986384999895,0.8618753048089834,0.8308386768286045
mbart50_mmt,mBART-50 many-to-many,tone,urgent,26.981455393810634,41.51727172940075,63.35078534031413,26,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.4341653594009227,0.42242446871266365,0.609027658956876,0.9803007889546351,0.1885026298487837,0.0,40.11931197226709,23.965614820008554,0.2596354802066677,0.8244826174699343,0.7228452345499625
base_llama,Base Llama 3.2 1B,tone,urgent,10.384912363793461,19.91808091453631,112.565445026178,26,0.0,0.0,0.0,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.14843428673467093,0.14081630085581548,0.33667584808133505,1.3178125293509912,0.6420165304780691,0.0,18.29274720067843,9.001566769943496,0.4714499434833321,0.7001282091324146,0.566235669530355
