row_id,model_key,model_name,direction,comet
8,base_llama,Base Llama 3.2 1B,Turkish->English,0.4084722399711609
421,base_llama,Base Llama 3.2 1B,Turkish->English,0.4527648985385895
494,base_llama,Base Llama 3.2 1B,English->Turkish,0.5368233323097229
648,base_llama,Base Llama 3.2 1B,English->Turkish,0.38749316334724426
801,base_llama,Base Llama 3.2 1B,Turkish->English,0.7626721858978271
874,base_llama,Base Llama 3.2 1B,Turkish->English,0.7690162658691406
69,base_llama,Base Llama 3.2 1B,English->Turkish,0.6228787899017334
115,base_llama,Base Llama 3.2 1B,Turkish->English,0.38341832160949707
397,base_llama,Base Llama 3.2 1B,English->Turkish,0.4947490990161896
206,base_llama,Base Llama 3.2 1B,Turkish->English,0.6270284056663513
697,base_llama,Base Llama 3.2 1B,Turkish->English,0.6708254814147949
967,base_llama,Base Llama 3.2 1B,Turkish->English,0.7277618050575256
506,base_llama,Base Llama 3.2 1B,Turkish->English,0.8123492002487183
120,base_llama,Base Llama 3.2 1B,English->Turkish,0.5213624238967896
112,base_llama,Base Llama 3.2 1B,Turkish->English,0.43355754017829895
91,base_llama,Base Llama 3.2 1B,English->Turkish,0.3945527672767639
82,base_llama,Base Llama 3.2 1B,English->Turkish,0.6204421520233154
424,base_llama,Base Llama 3.2 1B,Turkish->English,0.6468660235404968
564,base_llama,Base Llama 3.2 1B,Turkish->English,0.4779764711856842
609,base_llama,Base Llama 3.2 1B,English->Turkish,0.25806277990341187
534,base_llama,Base Llama 3.2 1B,English->Turkish,0.36900195479393005
754,base_llama,Base Llama 3.2 1B,Turkish->English,0.42816242575645447
118,base_llama,Base Llama 3.2 1B,Turkish->English,0.6504212617874146
747,base_llama,Base Llama 3.2 1B,Turkish->English,0.7143170237541199
437,base_llama,Base Llama 3.2 1B,Turkish->English,0.7997614741325378
255,base_llama,Base Llama 3.2 1B,English->Turkish,0.7785723805427551
334,base_llama,Base Llama 3.2 1B,Turkish->English,0.7737312912940979
912,base_llama,Base Llama 3.2 1B,English->Turkish,0.6350150108337402
941,base_llama,Base Llama 3.2 1B,English->Turkish,0.5246456861495972
457,base_llama,Base Llama 3.2 1B,Turkish->English,0.46413540840148926
946,base_llama,Base Llama 3.2 1B,English->Turkish,0.723142147064209
180,base_llama,Base Llama 3.2 1B,English->Turkish,0.4373270571231842
62,base_llama,Base Llama 3.2 1B,English->Turkish,0.2765515148639679
975,base_llama,Base Llama 3.2 1B,English->Turkish,0.4409656822681427
74,base_llama,Base Llama 3.2 1B,English->Turkish,0.654491126537323
202,base_llama,Base Llama 3.2 1B,English->Turkish,0.8370764255523682
19,base_llama,Base Llama 3.2 1B,English->Turkish,0.6869780421257019
804,base_llama,Base Llama 3.2 1B,Turkish->English,0.6250168681144714
209,base_llama,Base Llama 3.2 1B,English->Turkish,0.6456277966499329
791,base_llama,Base Llama 3.2 1B,English->Turkish,0.5007719397544861
838,base_llama,Base Llama 3.2 1B,English->Turkish,0.5174456238746643
107,base_llama,Base Llama 3.2 1B,Turkish->English,0.7537012696266174
147,base_llama,Base Llama 3.2 1B,Turkish->English,0.736325740814209
39,base_llama,Base Llama 3.2 1B,English->Turkish,0.7037063241004944
104,base_llama,Base Llama 3.2 1B,Turkish->English,0.38233664631843567
931,base_llama,Base Llama 3.2 1B,Turkish->English,0.6846912503242493
162,base_llama,Base Llama 3.2 1B,English->Turkish,0.43680790066719055
875,base_llama,Base Llama 3.2 1B,Turkish->English,0.614886462688446
948,base_llama,Base Llama 3.2 1B,English->Turkish,0.37679311633110046
445,base_llama,Base Llama 3.2 1B,Turkish->English,0.8127346634864807
594,base_llama,Base Llama 3.2 1B,Turkish->English,0.6094503402709961
661,base_llama,Base Llama 3.2 1B,English->Turkish,0.5228438377380371
695,base_llama,Base Llama 3.2 1B,English->Turkish,0.6202507615089417
961,base_llama,Base Llama 3.2 1B,Turkish->English,0.6042995452880859
555,base_llama,Base Llama 3.2 1B,English->Turkish,0.7138577699661255
895,base_llama,Base Llama 3.2 1B,Turkish->English,0.40171173214912415
585,base_llama,Base Llama 3.2 1B,English->Turkish,0.525924563407898
254,base_llama,Base Llama 3.2 1B,English->Turkish,0.3721144199371338
212,base_llama,Base Llama 3.2 1B,Turkish->English,0.3955366909503937
900,base_llama,Base Llama 3.2 1B,Turkish->English,0.7211317420005798
981,base_llama,Base Llama 3.2 1B,English->Turkish,0.4831570088863373
501,base_llama,Base Llama 3.2 1B,English->Turkish,0.4580805003643036
676,base_llama,Base Llama 3.2 1B,Turkish->English,0.5178689956665039
22,base_llama,Base Llama 3.2 1B,English->Turkish,0.6574044823646545
70,base_llama,Base Llama 3.2 1B,Turkish->English,0.5212579965591431
217,base_llama,Base Llama 3.2 1B,English->Turkish,0.3828159272670746
216,base_llama,Base Llama 3.2 1B,English->Turkish,0.44417253136634827
321,base_llama,Base Llama 3.2 1B,Turkish->English,0.5087142586708069
189,base_llama,Base Llama 3.2 1B,Turkish->English,0.4342593848705292
744,base_llama,Base Llama 3.2 1B,English->Turkish,0.3130201995372772
561,base_llama,Base Llama 3.2 1B,Turkish->English,0.4826489984989166
1001,base_llama,Base Llama 3.2 1B,English->Turkish,0.5504018664360046
590,base_llama,Base Llama 3.2 1B,English->Turkish,0.44379153847694397
598,base_llama,Base Llama 3.2 1B,English->Turkish,0.625217616558075
486,base_llama,Base Llama 3.2 1B,Turkish->English,0.8288811445236206
122,base_llama,Base Llama 3.2 1B,Turkish->English,0.5876074433326721
870,base_llama,Base Llama 3.2 1B,Turkish->English,0.6351870894432068
0,base_llama,Base Llama 3.2 1B,English->Turkish,0.5852989554405212
172,base_llama,Base Llama 3.2 1B,English->Turkish,0.46769604086875916
968,base_llama,Base Llama 3.2 1B,English->Turkish,0.6913779973983765
1,base_llama,Base Llama 3.2 1B,English->Turkish,0.6824360489845276
126,base_llama,Base Llama 3.2 1B,English->Turkish,0.4049849510192871
98,base_llama,Base Llama 3.2 1B,English->Turkish,0.6599093675613403
821,base_llama,Base Llama 3.2 1B,English->Turkish,0.5673083662986755
888,base_llama,Base Llama 3.2 1B,English->Turkish,0.7195224761962891
367,base_llama,Base Llama 3.2 1B,Turkish->English,0.6238840818405151
53,base_llama,Base Llama 3.2 1B,English->Turkish,0.355171263217926
234,base_llama,Base Llama 3.2 1B,English->Turkish,0.5386356711387634
780,base_llama,Base Llama 3.2 1B,Turkish->English,0.4892618954181671
988,base_llama,Base Llama 3.2 1B,English->Turkish,0.5539351105690002
57,base_llama,Base Llama 3.2 1B,English->Turkish,0.4394495189189911
81,base_llama,Base Llama 3.2 1B,Turkish->English,0.5941172242164612
654,base_llama,Base Llama 3.2 1B,English->Turkish,0.34379374980926514
516,base_llama,Base Llama 3.2 1B,Turkish->English,0.4958646595478058
970,base_llama,Base Llama 3.2 1B,English->Turkish,0.41752946376800537
374,base_llama,Base Llama 3.2 1B,Turkish->English,0.6724280714988708
63,base_llama,Base Llama 3.2 1B,English->Turkish,0.6374056339263916
215,base_llama,Base Llama 3.2 1B,English->Turkish,0.8017706274986267
194,base_llama,Base Llama 3.2 1B,Turkish->English,0.7643826603889465
376,base_llama,Base Llama 3.2 1B,Turkish->English,0.5457053780555725
347,base_llama,Base Llama 3.2 1B,Turkish->English,0.9155089259147644
922,base_llama,Base Llama 3.2 1B,English->Turkish,0.6231629252433777
819,base_llama,Base Llama 3.2 1B,English->Turkish,0.38089510798454285
319,base_llama,Base Llama 3.2 1B,Turkish->English,0.4003155529499054
370,base_llama,Base Llama 3.2 1B,English->Turkish,0.6142644882202148
552,base_llama,Base Llama 3.2 1B,English->Turkish,0.6156327128410339
205,base_llama,Base Llama 3.2 1B,Turkish->English,0.5465967059135437
718,base_llama,Base Llama 3.2 1B,English->Turkish,0.5636242032051086
581,base_llama,Base Llama 3.2 1B,Turkish->English,0.7282595038414001
101,base_llama,Base Llama 3.2 1B,Turkish->English,0.5006740689277649
779,base_llama,Base Llama 3.2 1B,English->Turkish,0.4934285581111908
136,base_llama,Base Llama 3.2 1B,English->Turkish,0.4475003778934479
123,base_llama,Base Llama 3.2 1B,Turkish->English,0.6166699528694153
7,base_llama,Base Llama 3.2 1B,Turkish->English,0.3962292969226837
314,base_llama,Base Llama 3.2 1B,Turkish->English,0.7907138466835022
787,base_llama,Base Llama 3.2 1B,English->Turkish,0.700888454914093
629,base_llama,Base Llama 3.2 1B,Turkish->English,0.7705797553062439
468,base_llama,Base Llama 3.2 1B,Turkish->English,0.4434530735015869
177,base_llama,Base Llama 3.2 1B,Turkish->English,0.4136720597743988
323,base_llama,Base Llama 3.2 1B,English->Turkish,0.6783736348152161
20,base_llama,Base Llama 3.2 1B,Turkish->English,0.777414858341217
902,base_llama,Base Llama 3.2 1B,English->Turkish,0.49741330742836
80,base_llama,Base Llama 3.2 1B,English->Turkish,0.37681037187576294
831,base_llama,Base Llama 3.2 1B,Turkish->English,0.4763749837875366
186,base_llama,Base Llama 3.2 1B,Turkish->English,0.4232551157474518
786,base_llama,Base Llama 3.2 1B,English->Turkish,0.3164902925491333
851,base_llama,Base Llama 3.2 1B,English->Turkish,0.33001887798309326
882,base_llama,Base Llama 3.2 1B,Turkish->English,0.6212888360023499
278,base_llama,Base Llama 3.2 1B,English->Turkish,0.5716338753700256
924,base_llama,Base Llama 3.2 1B,Turkish->English,0.6723831295967102
141,base_llama,Base Llama 3.2 1B,Turkish->English,0.6867983937263489
622,base_llama,Base Llama 3.2 1B,Turkish->English,0.9593471884727478
627,base_llama,Base Llama 3.2 1B,Turkish->English,0.7091243863105774
318,base_llama,Base Llama 3.2 1B,Turkish->English,0.418962687253952
4,base_llama,Base Llama 3.2 1B,English->Turkish,0.6238183379173279
442,base_llama,Base Llama 3.2 1B,English->Turkish,0.47650936245918274
297,base_llama,Base Llama 3.2 1B,English->Turkish,0.5566351413726807
992,base_llama,Base Llama 3.2 1B,Turkish->English,0.5989906191825867
857,base_llama,Base Llama 3.2 1B,English->Turkish,0.6582720279693604
193,base_llama,Base Llama 3.2 1B,Turkish->English,0.5128787755966187
51,base_llama,Base Llama 3.2 1B,Turkish->English,0.8545970916748047
41,base_llama,Base Llama 3.2 1B,English->Turkish,0.3258777856826782
843,base_llama,Base Llama 3.2 1B,English->Turkish,0.6485703587532043
523,base_llama,Base Llama 3.2 1B,English->Turkish,0.629834771156311
526,base_llama,Base Llama 3.2 1B,English->Turkish,0.4965880215167999
218,base_llama,Base Llama 3.2 1B,Turkish->English,0.32321223616600037
399,base_llama,Base Llama 3.2 1B,English->Turkish,0.5381819605827332
575,base_llama,Base Llama 3.2 1B,Turkish->English,0.7562975287437439
191,base_llama,Base Llama 3.2 1B,Turkish->English,0.7384939789772034
805,base_llama,Base Llama 3.2 1B,Turkish->English,0.5397244095802307
776,base_llama,Base Llama 3.2 1B,Turkish->English,0.6311643719673157
479,base_llama,Base Llama 3.2 1B,Turkish->English,0.5442216396331787
752,base_llama,Base Llama 3.2 1B,English->Turkish,0.6878949403762817
950,base_llama,Base Llama 3.2 1B,Turkish->English,0.31546059250831604
207,base_llama,Base Llama 3.2 1B,English->Turkish,0.5103685259819031
745,base_llama,Base Llama 3.2 1B,Turkish->English,0.692604124546051
926,base_llama,Base Llama 3.2 1B,Turkish->English,0.6414222121238708
698,base_llama,Base Llama 3.2 1B,English->Turkish,0.29048752784729004
94,base_llama,Base Llama 3.2 1B,English->Turkish,0.6915586590766907
675,base_llama,Base Llama 3.2 1B,English->Turkish,0.4102902114391327
618,base_llama,Base Llama 3.2 1B,English->Turkish,0.6435584425926208
867,base_llama,Base Llama 3.2 1B,Turkish->English,0.6233953833580017
518,base_llama,Base Llama 3.2 1B,Turkish->English,0.5512530207633972
270,base_llama,Base Llama 3.2 1B,Turkish->English,0.8473752737045288
521,base_llama,Base Llama 3.2 1B,English->Turkish,0.41228732466697693
570,base_llama,Base Llama 3.2 1B,English->Turkish,0.5849364995956421
411,base_llama,Base Llama 3.2 1B,Turkish->English,0.7111483216285706
75,base_llama,Base Llama 3.2 1B,Turkish->English,0.8243998885154724
84,base_llama,Base Llama 3.2 1B,English->Turkish,0.4032464921474457
473,base_llama,Base Llama 3.2 1B,English->Turkish,0.49373260140419006
463,base_llama,Base Llama 3.2 1B,Turkish->English,0.5881592035293579
252,base_llama,Base Llama 3.2 1B,English->Turkish,0.5339612364768982
853,base_llama,Base Llama 3.2 1B,English->Turkish,0.3631706237792969
286,base_llama,Base Llama 3.2 1B,Turkish->English,0.6482676863670349
117,base_llama,Base Llama 3.2 1B,English->Turkish,0.49281176924705505
614,base_llama,Base Llama 3.2 1B,Turkish->English,0.759801983833313
854,base_llama,Base Llama 3.2 1B,English->Turkish,0.31751784682273865
460,base_llama,Base Llama 3.2 1B,Turkish->English,0.8476914763450623
233,base_llama,Base Llama 3.2 1B,Turkish->English,0.8037420511245728
653,base_llama,Base Llama 3.2 1B,English->Turkish,0.4088309705257416
761,base_llama,Base Llama 3.2 1B,Turkish->English,0.4696679413318634
605,base_llama,Base Llama 3.2 1B,Turkish->English,0.6110679507255554
938,base_llama,Base Llama 3.2 1B,Turkish->English,0.7225154042243958
258,base_llama,Base Llama 3.2 1B,English->Turkish,0.7233901619911194
50,base_llama,Base Llama 3.2 1B,English->Turkish,0.5213472247123718
905,base_llama,Base Llama 3.2 1B,English->Turkish,0.5060319304466248
89,base_llama,Base Llama 3.2 1B,Turkish->English,0.6905200481414795
401,base_llama,Base Llama 3.2 1B,Turkish->English,0.8593688607215881
527,base_llama,Base Llama 3.2 1B,Turkish->English,0.6391058564186096
730,base_llama,Base Llama 3.2 1B,Turkish->English,0.25044313073158264
149,base_llama,Base Llama 3.2 1B,English->Turkish,0.48547273874282837
159,base_llama,Base Llama 3.2 1B,Turkish->English,0.734192967414856
338,base_llama,Base Llama 3.2 1B,Turkish->English,0.6172688007354736
179,base_llama,Base Llama 3.2 1B,English->Turkish,0.6332837343215942
341,base_llama,Base Llama 3.2 1B,Turkish->English,0.9150018692016602
86,base_llama,Base Llama 3.2 1B,English->Turkish,0.4441501200199127
576,base_llama,Base Llama 3.2 1B,English->Turkish,0.5684804320335388
40,base_llama,Base Llama 3.2 1B,English->Turkish,0.6902624368667603
95,base_llama,Base Llama 3.2 1B,Turkish->English,0.9058430194854736
528,base_llama,Base Llama 3.2 1B,Turkish->English,0.7598838210105896
704,base_llama,Base Llama 3.2 1B,Turkish->English,0.45393314957618713
148,base_llama,Base Llama 3.2 1B,Turkish->English,0.7977328300476074
132,base_llama,Base Llama 3.2 1B,English->Turkish,0.6056888699531555
602,base_llama,Base Llama 3.2 1B,English->Turkish,0.3178305923938751
860,base_llama,Base Llama 3.2 1B,English->Turkish,0.3459823727607727
408,base_llama,Base Llama 3.2 1B,English->Turkish,0.6112099885940552
755,base_llama,Base Llama 3.2 1B,Turkish->English,0.7198801636695862
485,base_llama,Base Llama 3.2 1B,English->Turkish,0.5594553351402283
893,base_llama,Base Llama 3.2 1B,English->Turkish,0.655072033405304
16,base_llama,Base Llama 3.2 1B,Turkish->English,0.6332067251205444
198,base_llama,Base Llama 3.2 1B,English->Turkish,0.5445986986160278
195,base_llama,Base Llama 3.2 1B,English->Turkish,0.5337215662002563
984,base_llama,Base Llama 3.2 1B,Turkish->English,0.5922004580497742
430,base_llama,Base Llama 3.2 1B,Turkish->English,0.7042943239212036
659,base_llama,Base Llama 3.2 1B,English->Turkish,0.3423255980014801
686,base_llama,Base Llama 3.2 1B,English->Turkish,0.4624265730381012
898,base_llama,Base Llama 3.2 1B,Turkish->English,0.8245952129364014
183,base_llama,Base Llama 3.2 1B,Turkish->English,0.5133688449859619
372,base_llama,Base Llama 3.2 1B,Turkish->English,0.6824514269828796
182,base_llama,Base Llama 3.2 1B,English->Turkish,0.7057968378067017
363,base_llama,Base Llama 3.2 1B,Turkish->English,0.8744916319847107
27,base_llama,Base Llama 3.2 1B,English->Turkish,0.6979178190231323
250,base_llama,Base Llama 3.2 1B,English->Turkish,0.3912944495677948
14,base_llama,Base Llama 3.2 1B,Turkish->English,0.4051288664340973
232,base_llama,Base Llama 3.2 1B,Turkish->English,0.5413723587989807
11,base_llama,Base Llama 3.2 1B,English->Turkish,0.6684610247612
531,base_llama,Base Llama 3.2 1B,Turkish->English,0.37824445962905884
836,base_llama,Base Llama 3.2 1B,Turkish->English,0.6376937627792358
845,base_llama,Base Llama 3.2 1B,Turkish->English,0.7457095980644226
454,base_llama,Base Llama 3.2 1B,Turkish->English,0.6257433295249939
610,base_llama,Base Llama 3.2 1B,English->Turkish,0.42960187792778015
887,base_llama,Base Llama 3.2 1B,English->Turkish,0.5635097026824951
852,base_llama,Base Llama 3.2 1B,English->Turkish,0.608822762966156
471,base_llama,Base Llama 3.2 1B,Turkish->English,0.6461603045463562
226,base_llama,Base Llama 3.2 1B,Turkish->English,0.46480685472488403
668,base_llama,Base Llama 3.2 1B,Turkish->English,0.8611751794815063
109,base_llama,Base Llama 3.2 1B,Turkish->English,0.7543572783470154
587,base_llama,Base Llama 3.2 1B,Turkish->English,0.7744712233543396
263,base_llama,Base Llama 3.2 1B,English->Turkish,0.4153847396373749
656,base_llama,Base Llama 3.2 1B,Turkish->English,0.8915237784385681
520,base_llama,Base Llama 3.2 1B,English->Turkish,0.28398045897483826
897,base_llama,Base Llama 3.2 1B,Turkish->English,0.6160071492195129
751,base_llama,Base Llama 3.2 1B,Turkish->English,0.522923469543457
450,base_llama,Base Llama 3.2 1B,Turkish->English,0.9568548202514648
741,base_llama,Base Llama 3.2 1B,English->Turkish,0.6740430593490601
23,base_llama,Base Llama 3.2 1B,English->Turkish,0.5394660830497742
35,base_llama,Base Llama 3.2 1B,English->Turkish,0.4739587903022766
365,base_llama,Base Llama 3.2 1B,English->Turkish,0.3398542106151581
917,base_llama,Base Llama 3.2 1B,English->Turkish,0.5375803709030151
539,base_llama,Base Llama 3.2 1B,English->Turkish,0.2614523470401764
211,base_llama,Base Llama 3.2 1B,English->Turkish,0.36841514706611633
554,base_llama,Base Llama 3.2 1B,English->Turkish,0.4330022931098938
290,base_llama,Base Llama 3.2 1B,English->Turkish,0.6320433020591736
855,base_llama,Base Llama 3.2 1B,Turkish->English,0.6984874606132507
227,base_llama,Base Llama 3.2 1B,English->Turkish,0.6265862584114075
300,base_llama,Base Llama 3.2 1B,English->Turkish,0.5915742516517639
820,base_llama,Base Llama 3.2 1B,English->Turkish,0.4390878975391388
915,base_llama,Base Llama 3.2 1B,Turkish->English,0.8522875308990479
187,base_llama,Base Llama 3.2 1B,English->Turkish,0.4069576561450958
603,base_llama,Base Llama 3.2 1B,English->Turkish,0.6226301789283752
21,base_llama,Base Llama 3.2 1B,Turkish->English,0.623805820941925
261,base_llama,Base Llama 3.2 1B,Turkish->English,0.6954421401023865
768,base_llama,Base Llama 3.2 1B,English->Turkish,0.5750369429588318
480,base_llama,Base Llama 3.2 1B,Turkish->English,0.4127209484577179
658,base_llama,Base Llama 3.2 1B,Turkish->English,0.5586254000663757
294,base_llama,Base Llama 3.2 1B,English->Turkish,0.7148672938346863
235,base_llama,Base Llama 3.2 1B,English->Turkish,0.3913278877735138
265,base_llama,Base Llama 3.2 1B,Turkish->English,0.6538887619972229
509,base_llama,Base Llama 3.2 1B,Turkish->English,0.5621271729469299
691,base_llama,Base Llama 3.2 1B,Turkish->English,0.7083813548088074
158,base_llama,Base Llama 3.2 1B,Turkish->English,0.7252910733222961
586,base_llama,Base Llama 3.2 1B,Turkish->English,0.41197606921195984
797,base_llama,Base Llama 3.2 1B,English->Turkish,0.3874160349369049
140,base_llama,Base Llama 3.2 1B,English->Turkish,0.482954204082489
601,base_llama,Base Llama 3.2 1B,Turkish->English,0.5412716269493103
873,base_llama,Base Llama 3.2 1B,Turkish->English,0.6899294257164001
802,base_llama,Base Llama 3.2 1B,English->Turkish,0.48863402009010315
26,base_llama,Base Llama 3.2 1B,Turkish->English,0.7006620764732361
532,base_llama,Base Llama 3.2 1B,Turkish->English,0.307120680809021
76,base_llama,Base Llama 3.2 1B,Turkish->English,0.5347272753715515
47,base_llama,Base Llama 3.2 1B,Turkish->English,0.5019168257713318
2,base_llama,Base Llama 3.2 1B,Turkish->English,0.820737898349762
889,base_llama,Base Llama 3.2 1B,English->Turkish,0.4102109968662262
568,base_llama,Base Llama 3.2 1B,Turkish->English,0.5270069241523743
310,base_llama,Base Llama 3.2 1B,English->Turkish,0.3602274954319
251,base_llama,Base Llama 3.2 1B,English->Turkish,0.36515259742736816
660,base_llama,Base Llama 3.2 1B,Turkish->English,0.7500349879264832
432,base_llama,Base Llama 3.2 1B,English->Turkish,0.6589833498001099
348,base_llama,Base Llama 3.2 1B,Turkish->English,0.7059997320175171
49,base_llama,Base Llama 3.2 1B,English->Turkish,0.5123072862625122
582,base_llama,Base Llama 3.2 1B,Turkish->English,0.7952103614807129
245,base_llama,Base Llama 3.2 1B,English->Turkish,0.7967134118080139
826,base_llama,Base Llama 3.2 1B,English->Turkish,0.5049318075180054
949,base_llama,Base Llama 3.2 1B,Turkish->English,0.48598968982696533
772,base_llama,Base Llama 3.2 1B,English->Turkish,0.6115630269050598
434,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9497695565223694
482,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8843547701835632
238,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9757803082466125
953,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9906942248344421
54,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7104905843734741
8,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8793918490409851
421,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9724019765853882
494,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9812944531440735
648,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9402889609336853
801,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9348872900009155
874,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9812936186790466
69,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9241982102394104
115,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9626379609107971
397,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9830624461174011
206,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8377416729927063
697,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8909303545951843
967,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9699280858039856
506,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.980094850063324
120,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9281936287879944
112,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8890366554260254
91,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8722470998764038
82,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8049268126487732
424,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.959923505783081
564,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9792532324790955
609,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7162299156188965
534,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9021424651145935
754,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8714231848716736
118,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8662402033805847
747,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8914491534233093
437,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9349967837333679
255,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9736060500144958
334,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.974639356136322
912,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9366004467010498
941,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.850361168384552
457,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8819734454154968
946,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9757403135299683
180,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8966830372810364
62,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.5173727869987488
975,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9569665789604187
74,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9299582242965698
202,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9497708678245544
19,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9183756113052368
804,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8518694639205933
209,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9515714049339294
791,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9496801495552063
838,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9513625502586365
107,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8514915108680725
147,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8722869753837585
39,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9882286190986633
104,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9024800658226013
931,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9843428730964661
162,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9481125473976135
875,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8872870206832886
948,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9024433493614197
445,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7865204215049744
594,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.874978244304657
661,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9696157574653625
695,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9199830293655396
961,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9203659296035767
555,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.5361360311508179
895,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9873165488243103
585,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7300438284873962
254,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9821742177009583
212,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7820379137992859
900,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8904074430465698
981,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8797385096549988
501,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8562252521514893
676,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7083987593650818
22,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9553735852241516
70,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.5391818881034851
217,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9441303610801697
216,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9247493147850037
321,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7862920761108398
189,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8159121870994568
744,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8509162068367004
561,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8518128395080566
1001,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8941625952720642
590,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8696352243423462
598,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9204728007316589
486,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9818000197410583
122,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8981127142906189
870,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8866906762123108
